	Unnamed: 0	danceability	energy	loudness	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	track_name	artist	genre	A	Ab	Bb	C	C#	D	E	Eb	F	F#	G	major
989	13	0.639	0.658	-5.714	0.0297	0.00327	0.829	0.052	0.0988	125.144	138240	4	Dusty Road	Lo Fi Hip Hop	2	0	0	0	0	0	1	0	0	0	0	0	1
990	14	0.655	0.00602	-26.698	0.0769	0.655	0.0556	0.0706	0.327	82.456	144000	3	THE BOTTOM IS FAR BUT IT IS TOUCHED	ChillHop Beats	2	0	0	0	0	0	0	0	1	0	0	0	0
991	15	0.387	0.0315	-28.455	0.0401	0.935	0.822	0.631	0.0469	98.041	265102	4	Light Years Apart	ChillHop Beats	2	0	0	0	0	0	0	0	0	0	1	0	0
992	16	0.663	0.016	-23.44	0.093	0.87	0.443	0.102	0.396	84.973	93176	4	Growing Up	ChillHop Beats	2	0	0	0	0	1	0	0	0	0	0	0	1
993	17	0.752	0.0155	-17.777	0.106	0.124	0.241	0.131	0.128	75.008	102400	4	Panda top hat	Lofi Radiance	2	0	0	1	0	0	0	0	0	0	0	0	1
994	18	0.755	0.0733	-19.386	0.0455	0.333	0.93	0.0762	0.136	79.005	194438	4	Nuclear	Lo Fi Hip Hop	2	0	0	0	0	0	0	0	1	0	0	0	1
995	19	0.717	0.00696	-18.618	0.0432	0.232	0.124	0.126	0.0705	59.997	128000	4	Shaka Surf	O N L Y Lofi	2	0	0	1	0	0	0	0	0	0	0	0	1
996	20	0.567	0.927	-6.097	0.0955	0.959	0.816	0.104	0.347	179.928	49333	4	Jazzy	Lo Fi Hip Hop	2	0	0	0	0	0	0	0	0	1	0	0	0
997	21	0.722	0.0137	-18.06	0.0635	0.611	0.411	0.157	0.0385	129.989	118154	4	stuffed	Lofi Radiance	2	0	0	0	1	0	0	0	0	0	0	0	1
998	22	0.824	0.0341	-21.067	0.0683	0.0236	0.92	0.0701	0.237	79.044	194438	4	Expectation	Lo Fi Hip Hop	2	0	0	1	0	0	0	0	0	0	0	0	1
999	23	0.657	0.0419	-26.292	0.0324	0.38	0.856	0.621	0.0375	96.011	270000	4	Yesteryear	ChillHop Beats	2	0	0	0	0	0	0	0	0	0	1	0	0
1000	24	0.65	0.0248	-17.476	0.0713	0.689	0.189	0.105	0.0389	75.008	102400	4	Serenity	O N L Y Lofi	2	0	0	0	0	1	0	0	0	0	0	0	1
1001	25	0.729	0.0137	-19.034	0.0381	0.175	0.886	0.111	0.216	77.481	60522	3	Royal Lofi Movement.	Hip Hop 2021	2	0	0	0	0	0	0	0	0	1	0	0	1
1002	26	0.744	0.463	-9.357	0.0326	0.46	0.917	0.105	0.0598	140.024	138857	4	Jazz It	Lo Fi Hip Hop	2	0	1	0	0	0	0	0	0	0	0	0	1
1003	27	0.771	0.0327	-13.415	0.0776	0.0816	0.635	0.0999	0.074	90.002	85333	4	Destiny	Lofi Radiance	2	0	0	0	0	0	0	0	0	0	0	1	1
1004	28	0.547	0.0315	-16.216	0.229	0.981	0.944	0.106	0.0394	89.962	85333	4	Dive	ARTKAY LOFI	2	0	0	0	0	1	0	0	0	0	0	0	0
1005	29	0.543	0.028	-20.688	0.36	0.99	0.947	0.106	0.04	121.128	128000	4	Imaginary	ARTKAY LOFI	2	0	0	0	0	1	0	0	0	0	0	0	0
1006	30	0.766	0.335	-16.954	0.0731	0.678	0.0152	0.301	0.29	72.996	221301	4	Evening	Joker Beats	2	0	0	0	0	0	1	0	0	0	0	0	0
1007	31	0.782	0.0376	-24.626	0.0612	0.0335	0.853	0.234	0.255	126.023	212857	4	memories	Generix	2	0	0	0	0	0	0	0	0	0	0	0	1
1008	32	0.75	0.203	-17.618	0.0478	0.902	0.862	0.678	0.749	149.927	152212	4	Lofi Memories	Lo Fi Hip Hop	2	1	0	0	0	0	0	0	0	0	0	0	0
1009	33	0.504	0.0503	-21.231	0.193	0.994	0.959	0.102	0.124	127.672	118154	4	Expectation	ARTKAY LOFI	2	0	0	0	0	0	1	0	0	0	0	0	0
1010	34	0.854	0.31	-15.153	0.112	0.159	0.415	0.0908	0.523	140.744	109091	4	Time Stamp Lofi	Sad Music	2	0	0	0	0	0	1	0	0	0	0	0	0
1011	35	0.515	0.249	-17.023	0.0465	0.962	0.873	0.111	0.492	90.052	153678	4	Found My Place	Lo Fi Hip Hop	2	0	0	0	0	0	0	0	0	0	0	1	0
1012	36	0.592	0.0753	-24.648	0.05	0.943	0.893	0.619	0.104	143.936	190000	4	Secrets	ChillHop Beats	2	1	0	0	0	0	0	0	0	0	0	0	0
1013	37	0.567	0.0246	-17.252	0.12	0.986	0.898	0.107	0.0539	74.973	102400	4	Discovery	ARTKAY LOFI	2	0	0	0	0	0	0	1	0	0	0	0	0
1014	38	0.822	0.142	-16.087	0.0758	0.929	0.925	0.158	0.917	104.937	237740	4	Call To The Stars	Lo Fi Hip Hop	2	0	0	0	0	0	0	0	0	1	0	0	0
1015	39	0.712	0.332	-13.263	0.047	0.904	0.918	0.0743	0.645	148.065	112065	4	Starting Out	Lo Fi Hip Hop	2	0	0	0	1	0	0	0	0	0	0	0	1
1016	40	0.726	0.373	-24.542	0.0358	0.825	0.86	0.937	0.282	133.445	249725	4	Evening Tide	Joker Beats	2	0	0	0	0	1	0	0	0	0	0	0	1
1017	41	0.505	0.0281	-20.325	0.146	0.99	0.927	0.118	0.054	97.708	156736	4	Your Essence	ARTKAY LOFI	2	0	0	1	0	0	0	0	0	0	0	0	0
1018	42	0.738	0.322	-12.871	0.0514	0.916	0.926	0.0727	0.54	148.006	207594	4	Dropping Beats	Lo Fi Hip Hop	2	0	0	0	1	0	0	0	0	0	0	0	1
1019	43	0.678	0.273	-15.601	0.0695	0.836	0.793	0.1	0.43	160.07	203026	4	Night Down Town Drive	Lo Fi Hip Hop	2	0	0	0	1	0	0	0	0	0	0	0	0
1020	44	0.576	0.352	-14.257	0.167	0.641	0.732	0.14	0.588	117.936	96052	4	Coffee Dream	Lo Fi Hip Hop	2	0	0	1	0	0	0	0	0	0	0	0	1
1021	45	0.74	0.24	-18.831	0.0698	0.00817	0.915	0.112	0.289	59.999	224026	4	No Sudden	Lo Fi Hip Hop	2	0	0	0	0	0	0	1	0	0	0	0	0
1022	0	0.436	0.221	-25.269	0.0912	0.833	0.865	0.115	0.238	77.606	109772	1	Gaming Vibe With Lo Fi	Lo Fi Hip Hop	2	0	0	1	0	0	0	0	0	0	0	0	0
1023	1	0.456	0.0986	-34.709	0.031	0.981	0.939	0.104	0.255	80.071	66498	5	Gamin Music Live	Lo Fi Hip Hop	2	0	0	1	0	0	0	0	0	0	0	0	0
1024	2	0.661	0.185	-30.53	0.0481	0.889	0.968	0.112	0.601	95.017	116404	4	Calming Background Lo Fi Hip Hop	Lo Fi Hip Hop	2	0	0	0	0	0	0	0	0	0	1	0	1
1025	3	0.533	0.264	-27.267	0.126	0.234	0.821	0.11	0.645	160.375	120487	4	Chill Background Streaming Music	Lo Fi Hip Hop	2	0	0	1	0	0	0	0	0	0	0	0	0
1026	4	0.445	0.317	-18.799	0.0457	0.827	0.926	0.109	0.492	78.368	60295	4	Gaming Live Stream Music	Lo Fi Hip Hop	2	0	0	0	0	0	0	0	0	0	1	0	1
1027	5	0.648	0.256	-23.376	0.167	0.942	0.956	0.107	0.481	97.446	111269	3	Calm Music For Game Streaming	Lo Fi Hip Hop	2	0	1	0	0	0	0	0	0	0	0	0	1
1028	6	0.412	0.133	-29.57	0.0607	0.715	0.83	0.134	0.436	160.033	72441	4	Gaming Music For My Stream	Lo Fi Hip Hop	2	0	0	0	0	0	0	0	0	1	0	0	0
1029	7	0.695	0.28	-23.507	0.167	0.808	0.884	0.111	0.593	159.574	118817	3	HipHop Streaming Beat	Lo Fi Hip Hop	2	0	0	0	0	0	0	0	1	0	0	0	1
1030	8	0.39	0.156	-27.307	0.219	0.938	0.979	0.144	0.714	144.498	53630	1	Lofi Background Gaming Music	Lo Fi Hip Hop	2	0	0	0	1	0	0	0	0	0	0	0	1
1031	9	0.589	0.115	-24.744	0.25	0.919	0.947	0.115	0.452	160.162	114491	4	Chill Gaming Stream Music	Lo Fi Hip Hop	2	0	0	0	0	1	0	0	0	0	0	0	1
1032	10	0.653	0.276	-23.568	0.104	0.553	0.889	0.148	0.335	79.992	68950	4	Stream Gaming	Lo Fi Hip Hop	2	0	0	1	0	0	0	0	0	0	0	0	0
1033	11	0.828	0.145	-21.453	0.0609	0.919	0.931	0.114	0.67	80.068	126492	4	Relaxing Music For Gaming	Lo Fi Hip Hop	2	0	0	1	0	0	0	0	0	0	0	0	0
1034	12	0.638	0.174	-24.409	0.0421	0.639	0.839	0.11	0.478	94.958	116711	4	Livestream HipHop Music	Lo Fi Hip Hop	2	0	0	0	0	0	0	0	0	0	1	0	0
1035	13	0.699	0.0661	-26.841	0.039	0.866	0.945	0.1	0.541	77.565	123490	4	GAME STREAMING NIGHT	Lo Fi Hip Hop	2	0	0	0	0	0	0	0	1	0	0	0	0
1036	14	0.558	0.2	-30.413	0.219	0.964	0.796	0.108	0.96	160.012	114495	4	Lo Fi Calming Bacakground Beat	Lo Fi Hip Hop	2	0	0	0	0	0	0	0	0	1	0	0	0
1037	15	0.647	0.174	-24.878	0.0485	0.928	0.901	0.116	0.288	80.107	108489	4	Lo Fi Game Background Music	Lo Fi Hip Hop	2	0	0	1	0	0	0	0	0	0	0	0	0
1038	16	0.717	0.0379	-25.2	0.0912	0.947	0.963	0.119	0.695	155.091	116143	4	Lo Fi Game Streaming Music	Lo Fi Hip Hop	2	0	0	0	0	0	0	0	0	0	0	1	1
1039	17	0.691	0.13	-20.628	0.0826	0.806	0.902	0.119	0.213	127.984	104572	4	Relaxing Music For Game Streaming	Lo Fi Hip Hop	2	0	0	0	0	0	1	0	0	0	0	0	1
1040	18	0.425	0.281	-29.997	0.0492	0.818	0.992	0.0971	0.661	80.027	66500	4	Music For Chill Streaming	Lo Fi Hip Hop	2	0	0	0	0	0	0	0	0	0	1	0	0
1041	19	0.925	0.228	-21.01	0.111	0.842	0.941	0.105	0.943	119.996	104498	4	Stream & Chill	Lo Fi Hip Hop	2	0	0	0	0	0	0	0	0	1	0	0	1
1042	0	0.79	0.538	-7.364	0.173	0.846	0.861	0.166	0.937	155.955	84615	4	All Star	Jamie Lean	2	0	0	0	0	1	0	0	0	0	0	0	1
1043	1	0.594	0.514	-7.833	0.135	0.851	0.899	0.105	0.393	130.139	73846	1	Bask Machine	Jamie Lean	2	0	0	0	1	0	0	0	0	0	0	0	0
1044	2	0.681	0.872	-4.378	0.031	0.887	0.867	0.112	0.0646	129.991	93803	4	Calming Dreamer	Jamie Lean	2	0	0	0	0	0	0	0	0	0	0	0	0
1045	3	0.713	0.188	-12.792	0.0355	0.927	0.9	0.0728	0.883	90.011	88000	4	Digital Dreams	Jamie Lean	2	1	0	0	0	0	0	0	0	0	0	0	0
1046	4	0.769	0.529	-11.151	0.0921	0.147	0.616	0.11	0.411	92.926	82854	4	E U MIRACLE	Jamie Lean	2	0	0	0	0	0	0	0	0	0	1	0	1
1047	5	0.596	0.421	-7.765	0.05	0.639	0.879	0.152	0.305	78.045	72308	4	Enjoy Voice	Jamie Lean	2	0	1	0	0	0	0	0	0	0	0	0	1
1048	6	0.685	0.527	-8.418	0.0401	0.738	0.876	0.153	0.62	156.015	86154	4	Always Time	Jamie Lean	2	0	0	0	0	0	0	0	1	0	0	0	0
1049	7	0.734	0.229	-8.637	0.058	0.679	0.923	0.108	0.301	78.078	73846	4	Entertain Masters	Jamie Lean	2	0	0	0	0	1	0	0	0	0	0	0	1
1050	8	0.715	0.652	-10.945	0.154	0.859	0.299	0.224	0.354	70.043	99429	4	Explicit Status	Jamie Lean	2	0	0	0	0	0	0	0	0	0	1	0	0
1051	9	0.746	0.238	-12.377	0.315	0.891	0.817	0.127	0.655	77.976	73846	4	Golden Warm-Up	Jamie Lean	2	0	0	0	0	1	0	0	0	0	0	0	0
1052	10	0.788	0.276	-11.011	0.0362	0.799	0.906	0.109	0.847	160.024	80000	4	Island	Jamie Lean	2	0	0	0	0	1	0	0	0	0	0	0	0
1053	11	0.743	0.47	-11.418	0.263	0.918	0.503	0.0883	0.196	78.012	73846	4	Late Cash	Jamie Lean	2	0	0	0	0	0	0	0	1	0	0	0	0
1054	12	0.522	0.505	-8.793	0.0443	0.78	0.899	0.134	0.513	109.875	88615	1	Neo city	Jamie Lean	2	0	0	0	1	0	0	0	0	0	0	0	1
1055	13	0.723	0.376	-9.547	0.0326	0.905	0.614	0.13	0.531	140.102	123429	4	No water	Jamie Lean	2	0	0	0	0	1	0	0	0	0	0	0	0
1056	14	0.565	0.575	-10.148	0.0315	0.00294	0.654	0.0806	0.498	150.014	78408	4	Passion Hifi	Jamie Lean	2	0	0	0	0	0	0	0	0	0	0	1	0
1057	15	0.736	0.531	-5.841	0.0799	0.00854	0.923	0.101	0.741	78.022	86154	4	Melody Of Pain	Jamie Lean	2	0	0	1	0	0	0	0	0	0	0	0	1
1058	16	0.84	0.202	-11.327	0.308	0.38	0.948	0.11	0.341	78.012	86154	4	Private Moves	Jamie Lean	2	0	0	0	0	0	0	0	0	0	1	0	0
1059	17	0.634	0.584	-11.383	0.0422	0.016	0.801	0.104	0.289	129.994	82726	4	Repose Spirit	Jamie Lean	2	1	0	0	0	0	0	0	0	0	0	0	0
1060	18	0.73	0.3	-5.662	0.434	0.00407	0.0	0.133	0.283	78.12	86154	4	Safe Guide	Jamie Lean	2	1	0	0	0	0	0	0	0	0	0	0	1
1061	19	0.577	0.193	-9.602	0.0504	0.977	0.952	0.104	0.43	180.192	74667	4	Soften Voice	Jamie Lean	2	0	0	0	0	0	0	0	0	0	1	0	1
1062	20	0.613	0.231	-21.149	0.0626	0.0173	0.65	0.247	0.123	80.011	95993	4	Lean	Jamie Lean	2	0	0	0	0	0	0	1	0	0	0	0	0
1063	21	0.548	0.448	-7.356	0.0435	0.973	0.929	0.122	0.113	78.107	76923	4	Lonely Destiny	Jamie Lean	2	1	0	0	0	0	0	0	0	0	0	0	1
1064	22	0.629	0.347	-10.006	0.0367	0.966	0.967	0.0952	0.217	72.489	93333	4	Soften Wave	Jamie Lean	2	0	0	0	0	0	1	0	0	0	0	0	1
1065	23	0.756	0.316	-11.038	0.0805	0.982	0.936	0.105	0.412	90.017	96000	4	Still Need Song	Jamie Lean	2	0	0	0	0	1	0	0	0	0	0	0	1
1066	24	0.624	0.397	-7.48	0.027	0.049	0.843	0.114	0.129	70.005	94286	4	This Is Love	Jamie Lean	2	0	0	0	0	0	0	0	0	0	0	0	0
1067	25	0.752	0.511	-8.686	0.0562	0.0187	0.634	0.0976	0.304	140.056	96000	4	Wind Down	Jamie Lean	2	0	0	0	0	0	0	0	0	1	0	0	0
1068	0	0.455	0.79	-4.049	0.0432	3.78e-06	0.00021	0.0866	0.22	125.964	217467	4	Realize	AC/DC	0	0	0	0	0	0	0	0	0	0	0	1	1
1069	1	0.526	0.871	-4.132	0.032	1.74e-05	0.000142	0.0573	0.745	109.82	246467	4	Rejection	AC/DC	0	0	0	0	0	0	0	0	0	0	0	1	1
1070	2	0.599	0.787	-4.708	0.0338	2.07e-05	5.27e-05	0.064	0.822	114.065	185133	4	Shot In The Dark	AC/DC	0	0	0	0	0	0	1	0	0	0	0	0	1
1071	3	0.57	0.753	-5.98	0.0365	1.62e-06	0.627	0.133	0.477	119.99	212227	4	Through The Mists Of Time	AC/DC	0	1	0	0	0	0	0	0	0	0	0	0	1
1072	4	0.675	0.93	-4.515	0.0319	8.32e-05	0.000454	0.315	0.778	110.013	190333	4	Kick You When You're Down	AC/DC	0	0	0	0	1	0	0	0	0	0	0	0	1
1073	5	0.616	0.801	-4.39	0.0342	0.000165	3.97e-05	0.11	0.4	120.029	222253	4	Witch's Spell	AC/DC	0	1	0	0	0	0	0	0	0	0	0	0	1
1074	6	0.521	0.881	-5.309	0.0387	4.93e-06	0.0114	0.141	0.564	160.026	210360	4	Demon Fire	AC/DC	0	1	0	0	0	0	0	0	0	0	0	0	1
1075	7	0.737	0.709	-5.744	0.0337	0.00012	0.00294	0.199	0.839	108.016	174400	4	Wild Reputation	AC/DC	0	0	0	0	1	0	0	0	0	0	0	0	1
1076	8	0.49	0.905	-4.488	0.03	0.000459	0.00934	0.202	0.537	94.988	219640	4	No Man's Land	AC/DC	0	0	0	0	1	0	0	0	0	0	0	0	1
1077	9	0.649	0.849	-4.502	0.0326	1.9e-05	0.0852	0.0949	0.864	116.009	192640	4	Systems Down	AC/DC	0	1	0	0	0	0	0	0	0	0	0	0	1
1078	10	0.628	0.83	-4.752	0.0626	0.00038	2.53e-05	0.0982	0.767	120.004	185320	4	Money Shot	AC/DC	0	0	0	0	0	0	0	0	0	0	0	1	1
1079	11	0.549	0.731	-5.617	0.035	0.000123	1.28e-05	0.0655	0.622	86.239	211147	4	Code Red	AC/DC	0	0	0	0	0	0	1	0	0	0	0	0	1
1080	0	0.572	0.825	-3.977	0.04	7.13e-05	0.000134	0.134	0.56	98.057	183053	4	Rock or Bust	AC/DC	0	0	1	0	0	0	0	0	0	0	0	0	1
1081	1	0.52	0.872	-4.354	0.0383	6.71e-06	0.246	0.207	0.449	120.006	167133	4	Play Ball	AC/DC	0	0	0	0	1	0	0	0	0	0	0	0	1
1082	2	0.537	0.88	-4.902	0.0353	0.000131	0.00531	0.135	0.37	120.976	204373	4	Rock the Blues Away	AC/DC	0	0	0	0	0	0	0	0	0	1	0	0	1
1083	3	0.51	0.896	-3.585	0.0624	1.09e-05	0.000771	0.0826	0.652	120.134	177253	4	Miss Adventure	AC/DC	0	1	0	0	0	0	0	0	0	0	0	0	1
1084	4	0.502	0.816	-4.562	0.0329	4.71e-05	0.0217	0.302	0.475	99.372	215440	4	Dogs of War	AC/DC	0	1	0	0	0	0	0	0	0	0	0	0	1
1085	5	0.626	0.833	-4.352	0.0285	0.000157	0.000717	0.0608	0.863	107.572	202587	4	Got Some Rock & Roll Thunder	AC/DC	0	0	0	0	0	0	1	0	0	0	0	0	1
1086	6	0.57	0.758	-4.362	0.036	5.64e-05	0.0304	0.448	0.451	93.095	164227	4	Hard Times	AC/DC	0	1	0	0	0	0	0	0	0	0	0	0	1
1087	7	0.457	0.93	-4.203	0.0588	4.67e-06	0.197	0.174	0.674	150.188	210200	4	Baptism By Fire	AC/DC	0	1	0	0	0	0	0	0	0	0	0	0	1
1088	8	0.448	0.94	-3.52	0.0516	4.94e-05	3.13e-05	0.0975	0.593	91.212	162840	4	Rock the House	AC/DC	0	0	0	0	0	0	0	0	0	0	0	0	1
1089	9	0.449	0.847	-4.31	0.0463	6.25e-06	0.032	0.133	0.654	192.149	189720	4	Sweet Candy	AC/DC	0	0	0	0	0	0	0	0	0	0	0	0	1
1090	10	0.409	0.858	-4.644	0.0393	0.000104	0.135	0.212	0.628	168.955	221360	4	Emission Control	AC/DC	0	0	0	0	0	0	0	0	0	1	0	0	1
1091	0	0.461	0.965	-5.087	0.067	0.000379	2.17e-05	0.931	0.432	125.742	281280	4	Rock N Roll Train - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	0	0	0	0	0	1	0	0	0	0	0	0	1
1092	1	0.361	0.954	-4.608	0.0772	0.000918	0.0	0.977	0.375	129.602	267600	4	Hell Ain't a Bad Place to Be - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	0	0	0	0	0	1	0	0	0	0	0	0	1
1093	2	0.324	0.95	-4.553	0.0774	0.000593	1.28e-06	0.987	0.511	92.703	255053	4	Back In Black - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	0	0	1	0	0	0	0	0	0	0	0	0	1
1094	3	0.474	0.974	-4.566	0.0635	0.000912	0.0	0.989	0.421	130.935	247960	4	Big Jack - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	0	0	0	1	0	0	0	0	0	0	0	0	0
1095	4	0.277	0.934	-4.788	0.118	0.000979	1.92e-05	0.972	0.416	140.06	298827	4	Dirty Deeds Done Dirt Cheap - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	0	0	1	0	0	0	0	0	0	0	0	0	1
1096	5	0.378	0.965	-4.126	0.0818	8.26e-05	3.09e-06	0.968	0.414	135.138	227400	4	Shot Down in Flames - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	0	0	0	0	0	1	0	0	0	0	0	0	1
1097	6	0.315	0.982	-4.872	0.109	0.000842	3.48e-05	0.982	0.327	130.095	332493	4	Thunderstruck - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	0	0	0	0	0	0	0	0	1	0	0	0	1
1098	7	0.319	0.958	-5.557	0.0513	0.000141	0.000457	0.994	0.528	92.956	224067	4	Black Ice - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	0	0	0	0	0	1	0	0	0	0	0	0	1
1099	8	0.34	0.937	-6.017	0.116	0.00644	0.00148	0.965	0.263	73.837	612480	4	The Jack - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	0	0	1	0	0	0	0	0	0	0	0	0	1
1100	9	0.297	0.923	-5.054	0.0577	0.000227	7.71e-06	0.954	0.247	117.026	337800	4	Hells Bells - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	0	0	0	0	0	1	0	0	0	0	0	0	1
1101	10	0.309	0.973	-5.045	0.124	0.000698	7.64e-06	0.991	0.222	139.89	355987	4	Shoot to Thrill - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	0	0	0	0	0	1	0	0	0	0	0	0	1
1102	11	0.527	0.951	-5.805	0.085	0.000505	4.18e-06	0.963	0.562	130.996	219200	4	War Machine - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	0	0	1	0	0	0	0	0	0	0	0	0	1
1103	12	0.423	0.921	-6.108	0.117	0.00128	0.0135	0.921	0.183	138.441	309880	4	Dog Eat Dog - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	0	0	1	0	0	0	0	0	0	0	0	0	1
1104	13	0.404	0.966	-4.83	0.0863	0.00172	0.0	0.752	0.622	129.914	241653	4	You Shook Me All Night Long - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	0	0	0	0	0	0	0	0	0	0	1	0	1
1105	14	0.322	0.97	-4.654	0.166	0.000956	5.97e-05	0.977	0.284	130.349	237333	4	T.N.T. - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	0	0	1	0	0	0	0	0	0	0	0	0	1
1106	15	0.179	0.968	-4.46	0.0948	6.13e-05	3.27e-05	0.948	0.256	150.944	357587	4	Whole Lotta Rosie - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	0	0	0	0	0	1	0	0	0	0	0	0	1
1107	16	0.249	0.99	-5.06	0.178	0.00166	0.42	0.556	0.0621	111.927	1086853	4	Let There Be Rock - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	0	0	0	0	0	1	0	0	0	0	0	0	1
1108	17	0.3	0.973	-5.142	0.116	0.0167	0.0	0.959	0.227	124.496	284253	4	Highway to Hell - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	0	0	0	0	0	1	0	0	0	0	0	0	1
1109	18	0.225	0.953	-5.026	0.109	0.000331	6.96e-06	0.984	0.395	126.714	465427	4	For Those About to Rock (We Salute You) - Live at River Plate Stadium, Buenos Aires, Argentina - December 2009	AC/DC	0	0	0	0	0	0	0	0	1	0	0	0	1
1110	0	0.547	0.931	-2.356	0.0615	0.000998	0.0118	0.278	0.697	118.4	261507	4	Rock N Roll Train	AC/DC	0	0	0	0	0	0	1	0	0	0	0	0	1
1111	1	0.554	0.657	-3.197	0.0283	0.000411	0.00757	0.182	0.583	93.899	214173	4	Skies on Fire	AC/DC	0	0	0	0	0	0	1	0	0	0	0	0	1
1112	2	0.535	0.891	-2.754	0.0417	0.000159	0.0054	0.0992	0.436	125.796	237067	4	Big Jack	AC/DC	0	0	0	0	0	0	0	0	0	0	0	0	0
1113	3	0.605	0.9	-2.717	0.0291	0.000522	0.0271	0.0466	0.467	120.895	202160	4	Anything Goes	AC/DC	0	0	0	0	0	0	1	0	0	0	0	0	1
1114	4	0.518	0.718	-4.355	0.0343	4.85e-05	0.244	0.25	0.531	127.593	189787	4	War Machine	AC/DC	0	1	0	0	0	0	0	0	0	0	0	0	1
1115	5	0.5	0.82	-3.517	0.0279	6.54e-05	0.0124	0.152	0.307	98.705	246413	4	Smash N Grab	AC/DC	0	0	0	0	0	0	1	0	0	0	0	0	1
1116	6	0.578	0.823	-3.163	0.0325	5.59e-05	0.00254	0.0721	0.387	123.429	197080	4	Spoilin' for a Fight	AC/DC	0	1	0	0	0	0	0	0	0	0	0	0	1
1117	7	0.494	0.843	-3.079	0.0338	9.83e-05	0.000275	0.255	0.689	132.385	208493	4	Wheels	AC/DC	0	1	0	0	0	0	0	0	0	0	0	0	1
1118	8	0.618	0.722	-3.438	0.0277	0.00153	0.00361	0.137	0.849	96.436	213880	4	Decibel	AC/DC	0	1	0	0	0	0	0	0	0	0	0	0	0
1119	9	0.525	0.789	-4.05	0.0269	0.00026	0.000207	0.101	0.222	95.319	190213	4	Stormy May Day	AC/DC	0	0	0	0	1	0	0	0	0	0	0	0	1
1120	10	0.596	0.651	-3.822	0.0368	0.00157	4.43e-06	0.0762	0.587	103.844	232947	4	She Likes Rock N Roll	AC/DC	0	1	0	0	0	0	0	0	0	0	0	0	1
1121	11	0.58	0.709	-3.593	0.0277	0.000432	0.00277	0.107	0.677	85.538	255453	4	Money Made	AC/DC	0	0	0	0	1	0	0	0	0	0	0	0	1
1122	12	0.492	0.661	-5.497	0.0249	0.00344	0.000585	0.241	0.389	106.634	280907	4	Rock N Roll Dream	AC/DC	0	0	0	1	0	0	0	0	0	0	0	0	1
1123	13	0.556	0.849	-4.044	0.0306	0.000364	0.000274	0.126	0.451	124.99	202493	4	Rocking All the Way	AC/DC	0	0	0	0	1	0	0	0	0	0	0	0	1
1124	14	0.501	0.889	-3.89	0.0296	0.000323	0.00164	0.186	0.442	94.37	205107	4	Black Ice	AC/DC	0	0	0	0	0	0	0	1	0	0	0	0	0
1125	0	0.588	0.851	-4.206	0.033	0.0344	0.00773	0.16	0.706	123.691	214560	4	Stiff Upper Lip	AC/DC	0	0	0	0	0	0	0	0	0	0	0	1	1
1126	1	0.615	0.702	-3.825	0.0463	0.0631	4.86e-06	0.0805	0.599	111.865	221067	4	Meltdown	AC/DC	0	1	0	0	0	0	0	0	0	0	0	0	1
1127	2	0.615	0.567	-4.976	0.0321	0.0178	0.0814	0.227	0.632	85.762	236427	4	House of Jazz	AC/DC	0	1	0	0	0	0	0	0	0	0	0	0	1
1128	3	0.731	0.659	-5.259	0.0391	0.0449	0.212	0.107	0.931	115.845	239133	4	Hold Me Back	AC/DC	0	0	0	0	1	0	0	0	0	0	0	0	1
1129	4	0.494	0.881	-4.773	0.037	0.0111	0.00953	0.104	0.623	160.942	239467	4	Safe in New York City	AC/DC	0	1	0	0	0	0	0	0	0	0	0	0	1
1130	5	0.602	0.835	-4.407	0.0258	0.0165	0.00246	0.66	0.727	110.116	221400	4	Can't Stand Still	AC/DC	0	0	0	0	0	0	0	0	0	0	0	0	1
1131	6	0.447	0.638	-4.724	0.0274	0.0741	0.0169	0.0984	0.539	84.98	242000	4	Can't Stop Rock 'n' Roll	AC/DC	0	0	0	0	0	0	1	0	0	0	0	0	1
1132	7	0.541	0.696	-3.988	0.0638	0.0329	0.00315	0.0593	0.786	118.901	226333	4	Satellite Blues	AC/DC	0	0	0	0	0	0	1	0	0	0	0	0	1
